address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,geometry,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,price_bin
Phnom Penh,Tuol Kouk,Tuek L'ak Ti Muoy,8865846a87fffff,4919.23,240,240,104.90467635545036,11.562669327958098,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,189,0,14,41,68,66,163,2,15,36,51,59,114,5,13,44,44,8,97,0,1,10,66,20,110,3,10,28,52,17,103,3,5,15,52,28,84,0,12,9,31,32,88,0,12,13,32,31,113,1,12,43,31,26,37,0,2,8,14,13,120,0,0,10,104,6,104,1,3,26,49,25,26,0,1,1,6,18,184,0,45,62,37,40,825,5,67,255,378,120,POINT (104.90467635545036 11.562669327958098),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4000_5000
Phnom Penh,Tuol Kouk,Phsar Daeum Kor,8865846a81fffff,4098.74,126,126,104.90700664810127,11.553513971972103,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,180,4,7,45,61,63,166,7,3,36,45,75,114,2,5,57,36,14,95,0,0,9,43,43,109,6,8,33,31,31,95,2,4,28,32,29,77,1,3,21,25,27,83,3,4,20,23,33,114,1,5,25,46,37,34,1,2,8,13,10,120,0,0,15,58,47,104,1,3,32,40,28,26,1,0,2,4,19,164,5,1,74,53,31,810,10,15,259,318,208,POINT (104.90700664810127 11.553513971972103),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4000_5000
Phnom Penh,Tuol Kouk,Phsar Depou Ti Muoy,8865846aabfffff,4320.75,60,60,104.91008737448176,11.57177479711055,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,8,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,192,5,11,54,41,81,156,1,13,36,32,74,113,3,20,51,24,15,94,1,3,39,35,16,110,1,3,48,42,16,103,0,2,24,32,45,82,0,4,27,22,29,79,0,3,22,17,37,109,0,9,39,32,29,39,0,2,10,9,18,119,0,3,54,53,9,104,1,7,31,35,30,22,0,0,3,5,14,184,0,46,84,13,41,830,7,113,363,212,135,POINT (104.91008737448176 11.57177479711055),0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,4000_5000
Phnom Penh,Chamkar Mon,Boeng Trabaek,8865846ac7fffff,4191.33,132,132,104.91457312255432,11.547710604967229,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,1,7,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,181,9,10,45,46,71,149,3,11,27,34,74,113,2,5,48,42,16,91,0,4,6,52,29,104,7,9,23,37,28,91,3,11,32,13,32,75,2,3,24,20,26,83,4,3,16,22,38,104,2,5,12,26,59,33,1,4,8,11,9,120,1,5,26,46,42,99,2,8,28,33,28,22,0,0,3,2,17,164,0,0,83,49,32,795,15,35,234,282,229,POINT (104.91457312255432 11.547710604967229),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4000_5000
Phnom Penh,Prampir Meakkakra,Veal Vong,8865846a85fffff,4685.83,56,56,104.9105059255483,11.559682230107928,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,8,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,182,4,10,55,61,52,163,7,6,34,44,72,113,11,26,51,20,5,94,0,0,27,56,11,110,3,13,40,39,15,98,2,4,25,40,27,79,1,7,22,26,23,83,3,5,21,20,34,109,2,5,39,33,30,35,1,2,9,13,10,120,0,2,30,85,3,104,2,8,35,33,26,26,0,2,1,1,22,169,17,44,55,38,15,825,40,71,321,313,80,POINT (104.9105059255483 11.559682230107928),0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4000_5000
Phnom Penh,Chamkar Mon,Boeng Trabaek,8865846ac7fffff,4063.9,226,226,104.91766963853615,11.54541321371333,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,178,2,16,44,36,80,142,2,7,26,35,72,114,3,6,41,41,23,90,0,5,8,43,34,102,2,11,23,31,35,89,3,11,30,11,34,73,3,1,21,23,25,78,3,4,14,22,35,99,2,3,12,16,66,35,3,0,10,6,16,120,0,6,26,35,53,93,3,10,26,28,26,27,0,0,3,2,22,164,0,10,41,81,32,780,15,30,203,274,258,POINT (104.91766963853615 11.54541321371333),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4000_5000
Phnom Penh,Chamkar Mon,Tuol Tumpung Ti Muoy,8865846ac3fffff,4820.41,76,76,104.9088864947732,11.540353301633894,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,7,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,169,2,14,21,44,88,142,7,5,26,34,70,113,0,4,9,50,50,90,0,0,6,8,76,98,0,6,18,25,49,87,2,8,16,32,29,71,1,6,9,24,31,80,2,2,16,21,39,101,1,2,11,17,70,32,0,4,6,7,15,120,0,5,2,26,87,95,3,3,13,25,51,23,0,0,3,8,12,164,0,0,15,80,69,755,5,35,65,205,445,POINT (104.9088864947732 11.540353301633894),0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4000_5000
Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,8865846abdfffff,4002.33,104,104,104.8972332595568,11.568815924681738,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,194,9,5,33,50,97,174,4,16,26,59,69,114,1,6,22,53,32,95,0,1,5,19,70,108,4,5,18,35,46,103,0,7,28,11,57,84,1,6,15,16,46,86,3,6,19,20,38,114,23,16,19,33,23,37,2,3,4,8,20,119,0,0,2,17,100,104,1,2,16,32,53,27,0,0,3,7,17,179,0,0,55,70,54,825,15,15,127,293,375,POINT (104.8972332595568 11.568815924681738),0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4000_5000
Phnom Penh,Prampir Meakkakra,Mittapheap,8865846a85fffff,4142.74,172,172,104.91066778007271,11.560376206017558,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,181,4,10,58,56,53,159,8,3,36,43,69,113,11,26,49,22,5,94,0,0,30,53,11,110,3,10,45,37,15,99,2,4,24,41,28,79,2,6,22,25,24,83,2,4,22,23,32,109,2,5,41,31,30,35,1,2,9,13,10,120,0,3,34,80,3,104,2,8,37,30,27,26,0,2,1,1,22,169,33,29,55,37,15,825,51,62,325,307,80,POINT (104.91066778007271 11.560376206017558),0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4000_5000
Phnom Penh,Doun Penh,Srah Chak,8865846aadfffff,4509.45,174,174,104.9198672794901,11.580125091393166,4,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,170,5,13,27,43,82,131,5,6,19,33,68,112,7,3,33,41,28,89,6,5,52,10,16,107,2,9,26,30,40,91,0,2,5,30,54,73,3,3,17,19,31,59,0,2,10,20,27,102,1,3,8,32,58,33,0,1,8,7,17,118,2,14,69,15,18,95,0,3,34,24,34,17,0,0,2,2,13,169,1,7,69,66,26,810,17,103,329,191,170,POINT (104.9198672794901 11.580125091393166),0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4000_5000
