address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,geometry,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,price_bin
Phnom Penh,Doun Penh,Phsar Thmei Ti Bei,8865846ae7fffff,9710.45,248,248,104.92027067236644,11.56952280574499,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,174,10,13,41,57,53,151,9,0,25,37,80,112,12,27,45,18,10,91,10,37,24,12,8,110,5,18,33,34,20,97,1,2,17,33,44,76,1,11,13,22,29,73,0,6,9,24,34,105,3,7,10,40,45,35,2,4,4,12,13,120,9,54,39,11,7,97,9,16,26,21,25,15,0,0,2,2,11,164,30,24,74,16,20,815,90,244,241,145,95,POINT (104.92027067236644 11.56952280574499),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9000_10000
Phnom Penh,Doun Penh,Phsar Thmei Ti Muoy,8865846aadfffff,9405.68,142,142,104.9216340957516,11.571561881129544,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,175,13,7,36,51,68,152,9,0,22,35,86,112,10,20,49,22,11,90,7,47,14,15,7,109,4,20,26,39,20,93,2,0,13,35,43,77,1,6,19,21,30,70,2,3,9,24,32,102,3,3,12,37,47,35,2,3,5,8,17,119,13,60,24,15,7,96,9,13,25,22,27,16,0,0,2,3,11,164,30,24,74,21,15,815,102,216,237,140,120,POINT (104.9216340957516 11.571561881129544),0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,9000_10000
Phnom Penh,Doun Penh,Phsar Kandal Ti Muoy,8865846ae7fffff,9001.87,138,138,104.92039965792306,11.568921815625494,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,174,8,14,42,55,55,151,8,1,25,38,79,112,13,26,47,16,10,91,9,33,30,11,8,110,5,19,32,32,22,97,1,2,17,33,44,76,2,11,12,22,29,74,0,6,9,24,35,105,2,8,11,39,45,35,2,4,4,12,13,120,8,54,42,9,7,97,9,16,28,19,25,14,0,1,1,2,10,164,31,39,58,16,20,815,93,249,233,145,95,POINT (104.92039965792306 11.568921815625494),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9000_10000
Phnom Penh,Doun Penh,Phsar Thmei Ti Muoy,8865846aadfffff,9514.99,154,154,104.92238424237236,11.57259745221828,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,172,12,8,35,49,68,149,0,10,20,33,86,112,8,19,50,24,11,90,5,47,15,15,8,109,5,19,24,36,25,93,2,0,13,30,48,77,1,4,20,21,31,65,2,3,9,24,27,101,3,2,12,34,50,35,2,2,6,8,17,119,16,57,23,15,8,96,4,17,25,22,28,15,0,0,2,3,10,164,30,24,74,21,15,815,88,212,255,140,120,POINT (104.92238424237236 11.57259745221828),0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9000_10000
Phnom Penh,Doun Penh,Phsar Thmei Ti Pir,8865846ae7fffff,9849.39,110,110,104.92078606272425,11.568798648362163,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,174,8,17,40,53,56,151,4,5,26,35,81,112,14,24,49,16,9,91,10,37,25,11,8,110,6,21,29,32,22,97,1,2,17,30,47,76,2,10,13,22,29,73,2,4,9,24,34,105,2,8,10,40,45,35,2,4,4,12,13,120,8,67,31,6,8,97,8,18,28,17,26,14,0,0,2,2,10,164,30,40,58,16,20,815,100,263,212,145,95,POINT (104.92078606272425 11.568798648362163),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9000_10000
Phnom Penh,Doun Penh,Phsar Thmei Ti Bei,8865846ae7fffff,9727.95,44,44,104.9267064391842,11.566387664797206,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,6,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,176,2,13,43,46,72,145,0,4,22,25,94,109,7,19,52,22,9,90,27,28,22,5,8,109,13,14,25,28,29,93,1,4,19,19,50,76,8,2,15,14,37,63,5,2,5,17,34,93,2,5,10,15,61,36,2,4,5,7,18,120,25,56,30,1,8,95,9,14,26,21,25,13,0,0,2,1,10,164,0,46,82,11,25,810,90,218,270,102,130,POINT (104.9267064391842 11.566387664797206),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9000_10000
Phnom Penh,Doun Penh,Phsar Thmei Ti Muoy,8865846ae7fffff,9819.35,214,214,104.92104476438172,11.56633721194181,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,178,7,17,45,46,63,148,3,7,21,37,80,112,17,31,39,15,10,90,11,25,40,8,6,110,6,20,35,28,21,97,0,8,19,25,45,76,3,12,12,21,28,74,1,8,7,24,34,105,3,7,11,37,47,34,2,4,7,10,11,120,6,46,58,4,6,98,9,19,28,17,25,14,0,1,2,1,10,164,24,50,55,20,15,815,110,200,285,115,105,POINT (104.92104476438172 11.56633721194181),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9000_10000
Phnom Penh,Doun Penh,Phsar Thmei Ti Muoy,8865846ae7fffff,9279.05,86,86,104.92087610341144,11.57064582806301,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,175,14,10,39,52,60,152,9,0,24,36,83,112,11,23,48,19,11,91,10,42,18,13,8,109,5,20,29,35,20,95,2,0,15,34,44,76,1,8,17,20,30,73,2,3,9,24,35,103,3,4,12,40,44,35,2,4,4,9,16,119,11,58,31,12,7,97,11,15,23,22,26,14,0,0,2,2,10,164,30,24,74,21,15,815,105,246,209,155,100,POINT (104.92087610341144 11.57064582806301),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9000_10000
Phnom Penh,Doun Penh,Phsar Kandal Ti Pir,8865846ae7fffff,9610.23,248,248,104.9203387806886,11.567098653813517,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,177,4,19,45,51,58,153,3,7,25,37,81,112,17,30,41,15,9,91,10,25,41,8,7,110,4,18,38,28,22,98,0,6,18,31,43,76,2,12,12,21,29,74,1,7,8,25,33,105,3,8,11,41,42,34,1,5,5,12,11,120,5,45,58,5,7,98,9,16,30,17,26,14,0,1,2,1,10,164,31,59,39,20,15,815,81,260,244,135,95,POINT (104.9203387806886 11.567098653813517),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9000_10000
Phnom Penh,Doun Penh,Phsar Kandal Ti Muoy,8865846ae7fffff,9125.27,78,78,104.92029707729895,11.56884050444344,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,174,8,14,42,56,54,151,8,1,26,38,78,112,15,24,49,14,10,91,9,33,30,11,8,110,5,18,33,32,22,97,1,2,17,33,44,76,2,12,11,22,29,74,0,6,9,24,35,105,2,8,11,40,44,35,2,4,4,12,13,120,8,50,46,9,7,97,9,15,29,20,24,14,0,1,1,2,10,164,31,39,58,16,20,815,93,232,250,145,95,POINT (104.92029707729895 11.56884050444344),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9000_10000
