address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,geometry,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,price_bin
Phnom Penh,Doun Penh,Chey Chummeah,8865846aedfffff,5917.36,158,158,104.93537357747888,11.562132659912669,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,166,0,5,44,37,80,116,0,0,8,30,78,109,0,5,37,47,20,88,4,18,44,15,7,103,3,4,37,20,39,82,0,3,18,16,45,67,1,2,15,13,36,60,0,3,6,12,39,73,1,2,9,13,48,32,0,2,7,8,15,119,1,19,84,7,8,91,1,7,38,12,33,11,0,0,1,1,9,164,0,0,81,57,26,780,5,58,382,168,167,POINT (104.93537357747888 11.562132659912669),0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,5000_6000
Phnom Penh,Chamkar Mon,Tonle Basak,8865846a13fffff,5330.48,220,220,104.9354828394681,11.54340609353742,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,10,0,0,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,142,1,10,26,44,61,105,0,2,17,24,62,108,1,1,16,31,59,85,0,4,14,29,38,88,0,1,13,34,40,64,0,2,22,19,21,61,1,1,8,20,31,50,0,1,11,12,26,46,0,2,5,9,30,28,0,0,6,12,10,118,0,0,19,40,59,79,1,2,18,27,31,18,0,0,0,5,13,149,0,0,22,28,99,720,0,20,95,207,398,POINT (104.9354828394681 11.54340609353742),0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5000_6000
Phnom Penh,Doun Penh,Boeng Reang,8865846ae3fffff,5244.01,88,88,104.91748972584722,11.557247844288865,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,182,2,23,53,49,55,149,1,11,29,38,70,113,11,22,56,16,8,91,0,5,54,24,8,109,6,15,42,25,21,93,1,6,36,15,35,76,1,7,23,19,26,81,1,5,18,17,40,107,0,8,20,35,44,37,0,4,13,9,11,120,1,13,69,34,3,100,3,17,37,22,21,19,0,2,1,0,16,169,27,25,86,6,25,815,37,127,372,184,95,POINT (104.91748972584722 11.557247844288865),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000_6000
Phnom Penh,Prampir Meakkakra,Boeng Proluet,8865846a85fffff,5714.84,44,44,104.91445114035872,11.560850831815454,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,184,4,15,52,58,55,163,5,7,26,40,85,113,18,26,47,18,4,92,0,4,58,21,9,110,3,11,49,33,14,96,2,5,30,33,26,76,2,6,24,21,23,82,3,2,25,17,35,108,2,7,19,48,32,36,1,2,12,10,11,120,1,5,86,25,3,103,5,10,42,21,25,21,1,2,0,0,18,169,33,35,66,20,15,820,57,133,339,216,75,POINT (104.91445114035872 11.560850831815454),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5000_6000
Phnom Penh,Prampir Meakkakra,Ou Ruessei Ti Muoy,8865846ae3fffff,5789.28,76,76,104.92056669507184,11.559836365607442,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,182,7,18,53,43,61,149,1,8,25,43,72,113,15,30,45,16,7,90,2,13,58,10,7,109,8,11,46,23,21,93,3,9,25,19,37,77,0,12,17,21,27,78,1,5,18,15,39,104,3,2,18,36,45,38,1,1,12,11,13,120,6,15,87,8,4,99,8,18,30,18,25,17,1,1,1,0,14,169,28,7,99,10,25,815,77,106,410,137,85,POINT (104.92056669507184 11.559836365607442),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,5000_6000
Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Pir,8865846ae3fffff,5480.44,124,124,104.92108596953234,11.557787798212766,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,182,8,12,57,42,63,145,2,2,32,35,74,113,10,29,48,19,7,90,1,10,60,12,7,109,7,14,40,25,23,93,3,9,29,13,39,77,1,12,17,19,28,79,1,4,18,15,41,102,2,4,19,25,52,37,1,0,15,6,15,120,6,14,82,15,3,99,9,14,37,15,24,17,1,1,1,0,14,169,34,1,103,6,25,815,63,90,432,130,100,POINT (104.92108596953234 11.557787798212766),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5000_6000
Phnom Penh,Doun Penh,Chey Chummeah,8865846aedfffff,5978.14,60,60,104.9334529344827,11.561832144976126,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,169,2,6,46,37,78,123,0,1,7,32,83,110,2,7,46,39,16,88,5,20,44,12,7,104,3,7,37,19,38,88,0,8,14,17,49,72,1,8,9,15,39,62,1,4,4,14,39,82,1,2,10,13,56,33,0,2,8,7,16,119,1,28,77,6,7,92,2,7,40,13,30,11,0,0,2,1,8,164,0,0,82,57,25,780,5,86,378,166,145,POINT (104.9334529344827 11.561832144976126),0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,5000_6000
Phnom Penh,Doun Penh,Boeng Reang,8865846ae1fffff,5395.93,248,248,104.92712076328868,11.560801496339904,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,174,2,18,51,41,62,141,1,1,24,29,86,110,9,20,54,18,9,90,7,27,42,7,7,109,3,19,33,23,31,92,3,11,17,20,41,74,7,5,14,14,34,68,2,5,11,12,38,92,2,4,15,12,59,35,0,3,11,7,14,120,6,40,62,8,4,94,2,22,31,14,25,15,0,1,1,1,12,164,0,28,99,17,20,805,15,184,383,93,130,POINT (104.92712076328868 11.560801496339904),0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,5000_6000
Phnom Penh,Prampir Meakkakra,Boeng Proluet,8865846a8dfffff,5860.14,108,108,104.91548039800718,11.555543079758852,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,183,1,19,49,62,52,153,0,13,31,42,67,113,6,20,63,18,6,92,1,3,35,45,8,110,6,12,42,27,23,93,0,9,35,17,32,77,1,5,24,22,25,81,0,5,23,14,39,108,2,6,17,42,41,36,0,3,9,15,9,120,0,8,49,60,3,104,4,11,37,27,25,22,0,3,0,0,19,169,6,45,71,22,25,810,15,113,325,267,90,POINT (104.91548039800718 11.555543079758852),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5000_6000
Phnom Penh,Chamkar Mon,Tonle Basak,8865846a17fffff,5143.62,50,50,104.94474520484896,11.55160042269143,0,1,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,11,0,0,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,141,1,5,15,38,82,85,0,0,3,20,62,106,0,0,7,31,68,84,0,3,9,50,22,82,1,1,5,32,43,60,0,0,10,20,30,54,0,0,8,13,33,37,0,0,2,15,20,35,0,1,4,6,24,28,1,0,2,10,15,118,0,0,8,71,39,80,0,2,8,31,39,16,0,0,0,3,13,149,0,0,1,65,83,710,5,0,55,265,385,POINT (104.94474520484896 11.55160042269143),0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,5000_6000
