name,lat,lon
ACLEDA ATM - Brown 271,11.5375478,104.9104433
ACLEDA ATM - Chrouy Changvar Primary School,11.5822424,104.9282932
ACLEDA ATM - MILLENNIAL 360,11.5490649,104.9274401
ACLEDA ATM - ECO Town,11.5811473,104.8873201
ACLEDA ATM - GIA Tower,11.552603,104.94044
ACLEDA Self Service Banking (ATM),11.555766,104.886713
ACLEDA Self Service Banking (ATM),11.5643209,104.8870979
ACLEDA Self Service Banking (ATM),11.5487602,104.9242292
ACLEDA Self Service Banking (ATM),11.5730446,104.8725825
ACLEDA ATM,11.5415518,104.9172299
ACLEDA ATM - Building 34,11.5489442,104.9195205
ACLEDA ATM - Biomedic,11.578186,104.896019
ACLEDA ATM - Fair Plus (SMC),11.5432889,104.8939963
អេធីអឹម-ធនាគារ​អេស៊ីលីដា,11.5377084,104.9603373
ម៉ាស៊ីនដកប្រាក់ ធនាគារ​ អេស៊ីលីដា,11.5481768,104.9328006
អេធីអឹម-ធនាគារ​អេស៊ីលីដា,11.509843,104.937539
ACLEDA ATM - Starbucks,11.5886554,104.9274576
ACLEDA Self Service Banking (ATM),11.534088,104.914342
ACLEDA ATM - The Point Community Mall,11.5450272,104.9114315
ACLEDA ATM - Lucky Pavilion,11.5555588,104.9218647
ACLEDA ATM - PSC Computer,11.5619459,104.9205654
ACLEDA ATM - VIVA Star Coffee,11.5400639,104.9139176
ACLEDA Self Service Banking (ATM),11.59146,104.896565
អេធីអឹម ធនាគារ អេស៊ីលីដា,11.5788211,104.9164506
ធនាគារ អេស៊ីលីដា ភីអិលស៊ី,11.4813367,104.9443026
ACLEDA Self Service Banking (ATM),11.6011433,104.9184958
ACLEDA ATM - Makro Sensok,11.593528,104.8811432
ACLEDA Self Service Banking (ATM),11.5551032,104.9284087
ACLEDA Self Service Banking (ATM),11.5843901,104.900255
ACLEDA ATM - Caltex Tuol Sangkae,11.5939606,104.911244
ACLEDA ATM - Mobile Coffee 155,11.5357036,104.9153396
